3827337000.567	5.854	4.086	4.231	0.000	18.317	18.640	18.815	18.220	17.194	16.482	14.018	15.418
3827337000.577	6.768	4.845	1.630	0.000	18.317	18.640	18.815	18.220	17.194	16.482	14.018	15.418
3827337000.587	6.417	5.448	3.987	0.000	18.373	18.610	18.784	18.244	17.155	16.540	14.030	15.470
3827337000.597	5.997	4.478	1.381	0.000	18.373	18.610	18.784	18.244	17.155	16.540	14.030	15.470
3827337000.607	9.148	4.497	2.345	0.000	18.291	18.638	18.720	18.273	17.303	16.594	14.055	15.412
3827337000.617	5.815	4.361	4.420	0.000	18.291	18.638	18.720	18.273	17.303	16.594	14.055	15.412
3827337000.627	7.309	4.353	3.631	0.000	18.314	18.582	18.789	18.308	17.392	16.543	14.027	15.386
3827337000.637	6.954	2.385	1.948	0.000	18.314	18.582	18.789	18.308	17.392	16.543	14.027	15.386
3827337000.647	6.876	4.814	2.074	0.000	18.276	18.626	18.796	18.254	17.293	16.522	13.983	15.405
3827337000.657	5.919	4.472	2.777	0.000	18.276	18.626	18.796	18.254	17.293	16.522	13.983	15.405
3827337000.667	3.676	5.570	2.571	0.000	18.294	18.648	18.839	18.169	17.199	16.474	14.041	15.396
3827337000.677	6.861	3.910	1.647	0.000	18.294	18.648	18.839	18.169	17.199	16.474	14.041	15.396
3827337000.687	7.070	4.970	1.923	0.000	18.358	18.628	18.792	18.200	17.190	16.562	14.044	15.441
3827337000.697	7.309	6.837	2.768	0.000	18.358	18.628	18.792	18.200	17.190	16.562	14.044	15.441
3827337000.707	6.023	4.695	2.861	0.000	18.285	18.625	18.723	18.296	17.290	16.561	14.058	15.412
3827337000.717	11.061	4.481	2.071	0.000	18.285	18.625	18.723	18.296	17.290	16.561	14.058	15.412
3827337000.727	5.774	4.551	1.356	0.000	18.298	18.597	18.796	18.258	17.384	16.539	14.038	15.398
3827337000.737	7.326	4.879	2.014	0.000	18.298	18.597	18.796	18.258	17.384	16.539	14.038	15.398
3827337000.747	6.569	3.951	2.270	0.000	18.277	18.634	18.813	18.300	17.311	16.552	13.982	15.433
3827337000.757	6.824	4.944	1.676	0.000	18.277	18.634	18.813	18.300	17.311	16.552	13.982	15.433
3827337000.767	6.020	4.469	4.181	0.000	18.297	18.628	18.798	18.269	17.232	16.510	14.021	15.409
3827337000.777	4.177	5.588	2.189	0.000	18.297	18.628	18.798	18.269	17.232	16.510	14.021	15.409
3827337000.787	8.330	4.281	1.701	0.000	18.358	18.619	18.785	18.174	17.172	16.556	14.054	15.479
3827337000.797	6.956	4.804	2.220	0.000	18.358	18.619	18.785	18.174	17.172	16.556	14.054	15.479
3827337000.807	7.001	5.816	0.348	0.000	18.293	18.640	18.754	18.245	17.295	16.549	14.073	15.406
3827337000.817	5.726	5.372	1.393	0.000	18.293	18.640	18.754	18.245	17.295	16.549	14.073	15.406
3827337000.827	12.186	4.898	2.411	0.000	18.307	18.614	18.794	18.218	17.365	16.533	14.028	15.405
3827337000.837	6.112	4.148	1.761	0.000	18.307	18.614	18.794	18.218	17.365	16.533	14.028	15.405
3827337000.847	6.729	4.897	2.763	0.000	18.286	18.628	18.779	18.266	17.306	16.584	13.979	15.441
3827337000.857	6.271	4.595	1.601	0.000	18.286	18.628	18.779	18.266	17.306	16.584	13.979	15.441
3827337000.867	7.830	4.958	2.050	0.000	18.280	18.644	18.797	18.273	17.211	16.531	14.016	15.373
3827337000.877	6.030	4.517	2.668	0.000	18.280	18.644	18.797	18.273	17.211	16.531	14.016	15.373
3827337000.887	6.038	3.720	0.000	0.000	18.366	18.626	18.812	18.316	17.157	16.561	14.013	15.449
3827337000.897	6.866	4.509	3.042	0.000	18.366	18.626	18.812	18.316	17.157	16.561	14.013	15.449
3827337000.907	5.140	4.987	1.797	0.000	18.290	18.643	18.737	18.259	17.294	16.546	14.059	15.419
3827337000.917	7.995	4.713	2.981	0.000	18.290	18.643	18.737	18.259	17.294	16.546	14.059	15.419
3827337000.927	6.356	4.815	1.872	0.000	18.302	18.620	18.783	18.258	17.381	16.552	14.065	15.428
3827337000.937	6.616	6.128	3.781	0.000	18.302	18.620	18.783	18.258	17.381	16.552	14.065	15.428
3827337000.947	6.437	4.313	2.715	0.000	18.296	18.630	18.796	18.223	17.303	16.564	14.000	15.401
3827337000.957	6.871	4.535	2.110	0.000	18.296	18.630	18.796	18.223	17.303	16.564	14.000	15.401
3827337000.967	6.560	5.373	5.276	0.000	18.291	18.648	18.818	18.270	17.242	16.522	14.021	15.402
3827337000.977	5.480	4.779	1.165	0.000	18.291	18.648	18.818	18.270	17.242	16.522	14.021	15.402
3827337000.987	10.873	4.758	2.102	0.000	18.324	18.619	18.794	18.162	17.167	16.544	14.027	15.481
3827337000.997	6.128	4.385	3.446	0.000	18.324	18.619	18.794	18.162	17.167	16.544	14.027	15.481
3827337001.007	7.251	5.641	2.821	0.000	18.317	18.648	18.737	18.200	17.266	16.557	14.066	15.452
3827337001.017	6.749	2.127	2.019	0.000	18.317	18.648	18.737	18.200	17.266	16.557	14.066	15.452
3827337001.027	6.296	5.066	1.959	0.000	18.312	18.616	18.766	18.220	17.372	16.551	14.043	15.389
3827337001.037	6.072	4.561	2.557	0.000	18.312	18.616	18.766	18.220	17.372	16.551	14.043	15.389
3827337001.047	6.682	4.204	0.000	0.000	18.250	18.619	18.790	18.210	17.315	16.569	13.988	15.401
3827337001.057	6.884	4.915	2.879	0.000	18.250	18.619	18.790	18.210	17.315	16.569	13.988	15.401
3827337001.067	5.765	4.815	5.426	0.000	18.282	18.651	18.837	18.245	17.234	16.498	13.994	15.382
3827337001.077	7.794	4.651	1.929	0.000	18.282	18.651	18.837	18.245	17.234	16.498	13.994	15.382
3827337001.087	6.105	4.353	2.400	0.000	18.374	18.646	18.808	18.273	17.137	16.545	14.048	15.442
3827337001.097	3.702	5.361	2.624	0.000	18.374	18.646	18.808	18.273	17.137	16.545	14.048	15.442
3827337001.107	6.751	4.226	1.934	0.000	18.327	18.660	18.748	18.277	17.280	16.578	14.068	15.421
3827337001.117	6.693	5.023	2.225	0.000	18.327	18.660	18.748	18.277	17.280	16.578	14.068	15.421
3827337001.127	7.304	6.623	3.834	0.000	18.282	18.617	18.771	18.189	17.365	16.579	14.061	15.428
3827337001.137	6.260	4.347	0.732	0.000	18.282	18.617	18.771	18.189	17.365	16.579	14.061	15.428
3827337001.147	7.424	4.308	2.245	0.000	18.245	18.629	18.787	18.334	17.309	16.572	13.938	15.379
3827337001.157	6.042	4.570	4.582	0.000	18.245	18.629	18.787	18.334	17.309	16.572	13.938	15.379
3827337001.167	7.393	5.011	2.802	0.000	18.268	18.667	18.812	18.252	17.212	16.487	14.017	15.398
3827337001.177	6.609	6.243	1.931	0.000	18.268	18.667	18.812	18.252	17.212	16.487	14.017	15.398
3827337001.187	7.048	5.443	1.504	0.000	18.391	18.646	18.783	18.252	17.126	16.521	14.044	15.474
3827337001.197	6.027	4.617	2.637	0.000	18.391	18.646	18.783	18.252	17.126	16.521	14.044	15.474
3827337001.207	3.336	4.317	2.426	0.000	18.324	18.657	18.764	18.311	17.286	16.570	14.079	15.423
3827337001.217	6.693	3.988	2.990	0.000	18.324	18.657	18.764	18.311	17.286	16.570	14.079	15.423
3827337001.227	6.799	4.694	2.406	0.000	18.289	18.599	18.787	18.248	17.382	16.580	14.044	15.400
3827337001.237	6.620	4.344	1.878	0.000	18.289	18.599	18.787	18.248	17.382	16.580	14.044	15.400
3827337001.247	5.707	4.795	1.450	0.000	18.258	18.644	18.806	18.300	17.299	16.540	13.951	15.407
3827337001.257	12.845	4.614	2.050	0.000	18.258	18.644	18.806	18.300	17.299	16.540	13.951	15.407
3827337001.267	5.830	4.344	1.978	0.000	18.297	18.653	18.837	18.192	17.189	16.505	14.009	15.420
3827337001.277	7.081	5.383	2.457	0.000	18.297	18.653	18.837	18.192	17.189	16.505	14.009	15.420
3827337001.287	6.053	5.782	2.205	0.000	18.375	18.664	18.792	18.220	17.134	16.543	14.044	15.470
3827337001.297	7.048	5.552	1.302	0.000	18.375	18.664	18.792	18.220	17.134	16.543	14.044	15.470
3827337001.307	6.168	4.714	2.559	0.000	18.303	18.647	18.728	18.256	17.277	16.599	14.089	15.442
3827337001.317	3.488	4.182	1.990	0.000	18.303	18.647	18.728	18.256	17.277	16.599	14.089	15.442
3827337001.327	6.766	3.824	3.342	0.000	18.313	18.593	18.765	18.167	17.402	16.577	14.043	15.399
3827337001.337	6.871	4.973	1.919	0.000	18.313	18.593	18.765	18.167	17.402	16.577	14.043	15.399
3827337001.347	6.915	4.401	1.985	0.000	18.265	18.644	18.801	18.266	17.308	16.520	13.973	15.392
3827337001.357	6.031	4.643	1.454	0.000	18.265	18.644	18.801	18.266	17.308	16.520	13.973	15.392
3827337001.367	11.294	4.541	2.274	0.000	18.318	18.669	18.802	18.245	17.183	16.479	14.039	15.428
3827337001.377	5.588	4.544	5.454	0.000	18.318	18.669	18.802	18.245	17.183	16.479	14.039	15.428
3827337004.823	7.816	5.176	2.224	2.475	18.274	18.689	18.805	18.233	17.196	16.500	14.030	15.421
3827337004.833	6.330	5.010	1.817	0.000	18.274	18.689	18.805	18.233	17.196	16.500	14.030	15.421
3827337004.843	6.114	4.780	2.664	0.000	18.297	18.707	18.815	18.235	17.229	16.523	14.047	15.444
3827337004.853	6.112	3.852	1.628	0.000	18.297	18.707	18.815	18.235	17.229	16.523	14.047	15.444
3827337004.863	6.988	4.963	3.392	0.000	18.267	18.725	18.783	18.268	17.135	16.530	14.032	15.484
3827337004.873	6.602	4.864	1.845	0.000	18.267	18.725	18.783	18.268	17.135	16.530	14.032	15.484
3827337004.883	7.203	5.160	1.195	0.000	18.300	18.722	18.808	18.214	17.247	16.556	14.096	15.438
3827337004.893	6.013	4.622	2.943	0.000	18.300	18.722	18.808	18.214	17.247	16.556	14.096	15.438
3827337004.903	6.096	4.420	0.000	0.000	18.315	18.678	18.810	18.193	17.303	16.569	14.083	15.430
3827337004.913	6.897	4.509	2.935	0.000	18.315	18.678	18.810	18.193	17.303	16.569	14.083	15.430
3827337004.923	6.578	3.767	0.078	0.000	18.274	18.691	18.808	18.210	17.301	16.589	14.068	15.377
3827337004.933	8.202	5.156	3.307	0.000	18.274	18.691	18.808	18.210	17.301	16.589	14.068	15.377
3827337004.943	6.932	4.494	1.915	0.000	18.305	18.660	18.841	18.192	17.270	16.542	14.037	15.426
3827337004.953	6.480	6.286	2.925	0.000	18.305	18.660	18.841	18.192	17.270	16.542	14.037	15.426
3827337004.963	6.496	4.452	3.208	0.000	18.295	18.742	18.789	18.237	17.129	16.542	14.023	15.489
3827337004.973	6.805	4.698	1.770	0.000	18.295	18.742	18.789	18.237	17.129	16.542	14.023	15.489
3827337004.983	6.827	4.736	2.871	0.000	18.319	18.722	18.815	18.208	17.233	16.543	14.102	15.447
3827337004.993	6.032	4.484	1.307	0.000	18.319	18.722	18.815	18.208	17.233	16.543	14.102	15.447
3827337005.003	11.779	4.517	2.938	0.000	18.323	18.693	18.789	18.210	17.290	16.586	14.067	15.452
3827337005.013	5.893	4.730	0.424	0.000	18.323	18.693	18.789	18.210	17.290	16.586	14.067	15.452
3827337005.023	6.856	4.908	2.566	0.000	18.260	18.664	18.751	18.310	17.332	16.570	14.040	15.377
3827337005.033	6.330	2.239	2.068	0.000	18.260	18.664	18.751	18.310	17.332	16.570	14.040	15.377
3827337005.043	6.542	4.591	2.435	0.000	18.294	18.683	18.863	18.200	17.227	16.502	14.026	15.415
3827337005.053	5.945	4.709	2.729	0.000	18.294	18.683	18.863	18.200	17.227	16.502	14.026	15.415
3827337005.063	6.368	4.434	0.000	0.000	18.299	18.738	18.811	18.205	17.121	16.518	14.050	15.491
3827337005.073	6.937	4.359	2.918	0.000	18.299	18.738	18.811	18.205	17.121	16.518	14.050	15.491
3827337005.083	6.724	4.729	1.815	0.000	18.327	18.727	18.787	18.120	17.225	16.534	14.115	15.474
3827337005.093	7.392	6.662	2.472	0.000	18.327	18.727	18.787	18.120	17.225	16.534	14.115	15.474
3827337005.103	6.470	4.752	1.400	0.000	18.315	18.700	18.758	18.234	17.289	16.629	14.060	15.456
3827337005.113	10.825	4.789	4.246	0.000	18.315	18.700	18.758	18.234	17.289	16.629	14.060	15.456
3827337005.123	5.685	4.509	0.275	0.000	18.245	18.702	18.780	18.256	17.358	16.553	14.045	15.378
3827337005.133	7.297	4.929	2.415	0.000	18.245	18.702	18.780	18.256	17.358	16.553	14.045	15.378
3827337005.143	6.140	4.768	2.082	0.000	18.272	18.684	18.876	18.228	17.244	16.501	14.009	15.431
3827337005.153	7.498	5.033	1.855	0.000	18.272	18.684	18.876	18.228	17.244	16.501	14.009	15.431
3827337005.163	6.080	4.472	2.542	0.000	18.282	18.748	18.783	18.181	17.123	16.545	14.061	15.471
3827337005.173	5.759	5.664	2.279	0.000	18.282	18.748	18.783	18.181	17.123	16.545	14.061	15.471
3827337005.183	6.539	4.166	1.745	0.000	18.335	18.713	18.787	18.127	17.235	16.560	14.117	15.436
3827337005.193	6.847	5.526	1.650	0.000	18.335	18.713	18.787	18.127	17.235	16.560	14.117	15.436
3827337005.203	6.487	5.252	4.934	0.000	18.319	18.672	18.777	18.136	17.303	16.628	14.056	15.427
3827337005.213	6.058	4.867	1.832	0.000	18.319	18.672	18.777	18.136	17.303	16.628	14.056	15.427
3827337005.223	6.392	4.433	2.903	0.000	18.236	18.674	18.811	18.232	17.307	16.593	14.027	15.384
3827337005.233	6.227	3.737	0.362	0.000	18.236	18.674	18.811	18.232	17.307	16.593	14.027	15.384
3827337005.243	6.902	4.942	1.961	0.000	18.289	18.700	18.852	18.238	17.227	16.512	14.033	15.445
3827337005.253	5.987	5.073	1.446	0.000	18.289	18.700	18.852	18.238	17.227	16.512	14.033	15.445
3827337005.263	7.925	4.977	3.032	0.000	18.309	18.765	18.789	18.255	17.136	16.559	14.027	15.513
3827337005.273	6.382	4.482	2.244	0.000	18.309	18.765	18.789	18.255	17.136	16.559	14.027	15.513
3827337005.283	6.889	5.225	2.647	0.000	18.313	18.706	18.798	18.162	17.237	16.574	14.126	15.417
3827337005.293	5.786	5.185	3.878	0.000	18.313	18.706	18.798	18.162	17.237	16.574	14.126	15.417
3827337005.303	6.868	4.796	1.957	0.000	18.311	18.656	18.792	18.206	17.297	16.583	14.058	15.430
3827337005.313	7.988	4.932	1.988	0.000	18.311	18.656	18.792	18.206	17.297	16.583	14.058	15.430
3827337005.323	5.933	5.032	0.000	0.000	18.261	18.704	18.816	18.246	17.334	16.559	14.069	15.371
3827337005.333	9.349	4.616	2.318	0.000	18.261	18.704	18.816	18.246	17.334	16.559	14.069	15.371
3827337005.343	6.074	4.754	0.921	0.000	18.317	18.695	18.877	18.183	17.229	16.493	14.034	15.443
3827337005.353	7.173	5.129	2.230	0.000	18.317	18.695	18.877	18.183	17.229	16.493	14.034	15.443
3827337005.363	6.780	3.016	1.737	0.000	18.318	18.748	18.800	18.233	17.105	16.565	14.030	15.496
3827337005.373	6.388	3.893	2.541	0.000	18.318	18.748	18.800	18.233	17.105	16.565	14.030	15.496
3827337005.383	6.150	4.484	3.077	0.000	18.307	18.720	18.785	18.239	17.221	16.573	14.120	15.439
3827337005.393	7.410	3.776	0.000	0.000	18.307	18.720	18.785	18.239	17.221	16.573	14.120	15.439
3827337005.403	6.802	5.059	2.880	0.000	18.318	18.693	18.787	18.155	17.310	16.599	14.037	15.428
3827337005.413	6.652	4.781	1.795	0.000	18.318	18.693	18.787	18.155	17.310	16.599	14.037	15.428
3827337005.423	7.778	5.294	1.936	0.000	18.243	18.692	18.805	18.271	17.331	16.561	14.060	15.401
3827337005.433	5.780	4.429	2.849	0.000	18.243	18.692	18.805	18.271	17.331	16.561	14.060	15.401
3827337005.443	5.841	5.169	1.392	0.000	18.317	18.709	18.863	18.186	17.232	16.524	14.030	15.433
3827337005.453	6.860	3.184	2.961	0.000	18.317	18.709	18.863	18.186	17.232	16.524	14.030	15.433
3827337005.463	4.327	4.931	1.988	0.000	18.312	18.709	18.761	18.218	17.136	16.554	14.068	15.467
3827337005.473	8.108	4.626	3.762	0.000	18.312	18.709	18.761	18.218	17.136	16.554	14.068	15.467
3827337005.483	4.169	4.446	0.000	0.000	18.337	18.701	18.814	18.194	17.245	16.567	14.082	15.435
3827337005.493	6.514	6.284	2.695	0.000	18.337	18.701	18.814	18.194	17.245	16.567	14.082	15.435
3827337005.503	6.693	3.278	2.533	0.000	18.305	18.669	18.782	18.207	17.264	16.579	14.023	15.436
3827337005.513	6.899	4.644	2.220	0.000	18.305	18.669	18.782	18.207	17.264	16.579	14.023	15.436
3827337005.523	7.231	5.061	3.539	0.000	18.253	18.714	18.786	18.252	17.304	16.554	14.044	15.386
3827337005.533	6.264	3.817	1.379	0.000	18.253	18.714	18.786	18.252	17.304	16.554	14.044	15.386
3827337005.543	6.039	5.633	2.336	0.000	18.307	18.713	18.851	18.271	17.229	16.517	14.053	15.437
3827337005.553	6.141	4.314	3.859	0.000	18.307	18.713	18.851	18.271	17.229	16.517	14.053	15.437
3827337005.563	6.726	4.768	2.273	0.000	18.314	18.704	18.782	18.233	17.137	16.572	14.056	15.481
3827337005.573	7.935	5.402	2.046	0.000	18.314	18.704	18.782	18.233	17.137	16.572	14.056	15.481
3827337005.583	6.101	4.907	1.367	0.000	18.316	18.715	18.805	18.207	17.255	16.554	14.119	15.453
3827337005.593	5.957	4.505	2.905	0.000	18.316	18.715	18.805	18.207	17.255	16.554	14.119	15.453
3827337005.603	6.419	4.966	0.000	0.000	18.305	18.667	18.796	18.211	17.309	16.582	14.059	15.468
3827337005.613	6.942	4.667	3.026	0.000	18.305	18.667	18.796	18.211	17.309	16.582	14.059	15.468
3827337005.623	6.948	4.949	1.913	0.000	18.250	18.718	18.783	18.238	17.343	16.565	14.072	15.409
3827337005.633	7.745	6.820	3.123	0.000	18.250	18.718	18.783	18.238	17.343	16.565	14.072	15.409
3827337005.643	6.171	5.007	1.395	0.000	18.319	18.704	18.828	18.219	17.227	16.541	14.056	15.444
3827337005.653	11.162	4.624	2.120	0.000	18.319	18.704	18.828	18.219	17.227	16.541	14.056	15.444
3827337005.663	5.870	5.124	1.060	0.000	18.262	18.741	18.780	18.259	17.134	16.556	14.025	15.494
3827337005.673	7.022	4.825	2.233	0.000	18.262	18.741	18.780	18.259	17.134	16.556	14.025	15.494
3827337005.683	6.373	4.817	2.042	0.000	18.308	18.716	18.793	18.185	17.250	16.530	14.096	15.435
3827337005.693	7.554	4.474	2.384	0.000	18.308	18.716	18.793	18.185	17.250	16.530	14.096	15.435
3827337005.703	6.246	5.006	2.693	0.000	18.329	18.703	18.796	18.205	17.309	16.572	14.060	15.444
3827337005.713	6.464	6.300	2.594	0.000	18.329	18.703	18.796	18.205	17.309	16.572	14.060	15.444
3827337005.723	6.272	4.166	2.455	0.000	18.291	18.690	18.799	18.272	17.335	16.591	14.091	15.395
3827337005.733	6.856	4.837	1.872	0.000	18.291	18.690	18.799	18.272	17.335	16.591	14.091	15.395
3827337005.743	7.430	3.365	2.193	0.000	18.308	18.675	18.840	18.172	17.261	16.534	14.054	15.428
3827337005.753	6.066	5.128	1.539	0.000	18.308	18.675	18.840	18.172	17.261	16.534	14.054	15.428
3827337005.763	6.407	4.311	2.647	0.000	18.282	18.723	18.784	18.243	17.122	16.544	14.032	15.486
3827337005.773	6.248	4.249	0.042	0.000	18.282	18.723	18.784	18.243	17.122	16.544	14.032	15.486
3827337005.783	6.986	4.875	3.068	0.000	18.310	18.707	18.805	18.130	17.211	16.540	14.090	15.459
3827337005.793	5.850	4.991	1.612	0.000	18.310	18.707	18.805	18.130	17.211	16.540	14.090	15.459
3827337005.803	8.010	5.154	3.818	0.000	18.327	18.715	18.782	18.174	17.274	16.597	14.062	15.444
3827337005.813	6.356	4.491	1.758	0.000	18.327	18.715	18.782	18.174	17.274	16.597	14.062	15.444
3827337037.913	6.334	4.840	1.169	2.475	18.397	18.887	18.781	18.304	17.165	16.586	14.149	15.611
3827337037.923	7.779	4.544	4.444	0.000	18.397	18.887	18.781	18.304	17.165	16.586	14.149	15.611
3827337037.933	5.722	4.495	2.846	0.000	18.306	18.863	18.806	18.181	17.297	16.524	14.158	15.496
3827337037.943	6.976	4.782	2.124	0.000	18.306	18.863	18.806	18.181	17.297	16.524	14.158	15.496
3827337037.953	6.741	4.483	4.019	0.000	18.325	18.896	18.803	18.164	17.186	16.601	14.150	15.604
3827337037.963	5.889	5.006	1.079	0.000	18.325	18.896	18.803	18.164	17.186	16.601	14.150	15.604
3827337037.973	10.536	4.556	2.480	0.000	18.343	18.908	18.778	18.180	17.271	16.596	14.201	15.534
3827337037.983	4.977	4.402	1.520	0.000	18.343	18.908	18.778	18.180	17.271	16.596	14.201	15.534
3827337037.993	7.257	4.839	1.876	0.000	18.344	18.848	18.772	18.126	17.375	16.672	14.170	15.525
3827337038.003	8.013	5.107	0.365	0.000	18.344	18.848	18.772	18.126	17.375	16.672	14.170	15.525
3827337038.013	6.032	5.207	2.019	0.000	18.286	18.862	18.782	18.284	17.360	16.640	14.137	15.480
3827337038.023	6.363	4.571	2.609	0.000	18.286	18.862	18.782	18.284	17.360	16.640	14.137	15.480
3827337038.033	5.895	4.753	1.876	0.000	18.314	18.887	18.832	18.201	17.271	16.524	14.154	15.512
3827337038.043	7.265	5.122	2.368	0.000	18.314	18.887	18.832	18.201	17.271	16.524	14.154	15.512
3827337038.053	7.594	2.955	1.799	0.000	18.333	18.936	18.810	18.224	17.217	16.593	14.167	15.599
3827337038.063	6.292	5.285	1.485	0.000	18.333	18.936	18.810	18.224	17.217	16.593	14.167	15.599
3827337038.073	6.010	4.476	2.541	0.000	18.337	18.891	18.771	18.141	17.279	16.645	14.204	15.535
3827337038.083	6.422	4.745	0.673	0.000	18.337	18.891	18.771	18.141	17.279	16.645	14.204	15.535
3827337038.093	6.845	4.832	2.121	0.000	18.353	18.806	18.764	18.135	17.384	16.659	14.180	15.505
3827337038.103	5.924	4.936	2.205	0.000	18.353	18.806	18.764	18.135	17.384	16.659	14.180	15.505
3827337038.113	7.842	3.978	0.866	0.000	18.289	18.876	18.791	18.280	17.373	16.584	14.137	15.477
3827337038.123	6.378	4.472	2.678	0.000	18.289	18.876	18.791	18.280	17.373	16.584	14.137	15.477
3827337038.133	6.553	6.105	2.419	0.000	18.327	18.895	18.824	18.294	17.264	16.558	14.113	15.530
3827337038.143	6.699	3.335	1.673	0.000	18.327	18.895	18.824	18.294	17.264	16.558	14.113	15.530
3827337038.153	6.799	4.734	1.922	0.000	18.325	18.913	18.789	18.237	17.163	16.602	14.146	15.635
3827337038.163	7.174	5.147	3.348	0.000	18.325	18.913	18.789	18.237	17.163	16.602	14.146	15.635
3827337038.173	5.989	5.038	0.946	0.000	18.335	18.901	18.770	18.116	17.293	16.584	14.233	15.509
3827337038.183	11.867	4.467	2.561	0.000	18.335	18.901	18.770	18.116	17.293	16.584	14.233	15.509
3827337038.193	6.006	4.743	0.777	0.000	18.339	18.837	18.802	18.096	17.390	16.655	14.171	15.508
3827337038.203	7.601	4.949	2.303	0.000	18.339	18.837	18.802	18.096	17.390	16.655	14.171	15.508
3827337038.213	6.151	3.322	1.976	0.000	18.296	18.875	18.825	18.317	17.358	16.580	14.126	15.459
3827337038.223	7.401	5.266	1.422	0.000	18.296	18.875	18.825	18.317	17.358	16.580	14.126	15.459
3827337038.233	5.939	4.600	3.223	0.000	18.317	18.887	18.824	18.169	17.266	16.502	14.176	15.524
3827337038.243	3.026	4.939	2.512	0.000	18.317	18.887	18.824	18.169	17.266	16.502	14.176	15.524
3827337038.253	6.788	4.436	3.070	0.000	18.340	18.897	18.778	18.102	17.203	16.637	14.168	15.629
3827337038.263	6.786	4.703	2.218	0.000	18.340	18.897	18.778	18.102	17.203	16.637	14.168	15.629
3827337038.273	6.769	4.850	0.904	0.000	18.340	18.895	18.749	18.133	17.275	16.613	14.198	15.534
3827337038.283	5.831	6.187	1.037	0.000	18.340	18.895	18.749	18.133	17.275	16.613	14.198	15.534
3827337038.293	8.670	4.508	2.248	0.000	18.309	18.839	18.776	18.157	17.385	16.673	14.168	15.519
3827337038.303	6.226	3.706	3.259	0.000	18.309	18.839	18.776	18.157	17.385	16.673	14.168	15.519
3827337038.313	7.142	5.070	0.000	0.000	18.293	18.894	18.792	18.272	17.367	16.632	14.149	15.468
3827337038.323	5.749	4.799	1.560	0.000	18.293	18.894	18.792	18.272	17.367	16.632	14.149	15.468
3827337038.333	8.077	4.579	1.275	0.000	18.293	18.876	18.830	18.178	17.271	16.542	14.181	15.507
3827337038.343	6.311	4.815	2.386	0.000	18.293	18.876	18.830	18.178	17.271	16.542	14.181	15.507
3827337038.353	3.520	4.776	2.998	0.000	18.327	18.903	18.774	18.179	17.217	16.621	14.148	15.609
3827337038.363	6.771	4.167	4.443	0.000	18.327	18.903	18.774	18.179	17.217	16.621	14.148	15.609
3827337038.373	6.771	4.962	1.828	0.000	18.335	18.889	18.782	18.140	17.298	16.598	14.206	15.513
3827337038.383	7.795	5.218	1.315	0.000	18.335	18.889	18.782	18.140	17.298	16.598	14.206	15.513
3827337038.393	6.563	4.691	2.043	0.000	18.337	18.826	18.785	18.221	17.373	16.642	14.158	15.495
3827337038.403	6.504	6.311	2.748	0.000	18.337	18.826	18.785	18.221	17.373	16.642	14.158	15.495
3827337038.413	6.466	3.947	1.030	0.000	18.309	18.908	18.788	18.199	17.373	16.616	14.150	15.489
3827337038.423	6.887	4.692	0.473	0.000	18.309	18.908	18.788	18.199	17.373	16.616	14.150	15.489
3827337038.433	7.198	5.545	3.570	0.000	18.320	18.858	18.824	18.178	17.274	16.569	14.164	15.505
3827337038.443	6.605	4.725	1.792	0.000	18.320	18.858	18.824	18.178	17.274	16.569	14.164	15.505
