3827603971.706,0.3820879999999998,0.18769799999999986,0.2871329999999999,1.313,19.420380000000016,19.999059999999993,19.863979999999998,18.985060000000008,19.732169999999996,19.735080000000007,20.052989999999994,20.295539999999992
3827603971.716,0.38063199999999986,0.18732999999999986,0.28661499999999995,1.313,19.420080000000013,19.998599999999993,19.86424,18.985520000000008,19.733059999999995,19.734560000000005,20.052819999999997,20.29459999999999
3827603971.726,0.38007399999999986,0.18712699999999985,0.28584899999999996,1.313,19.41927000000002,19.99837999999999,19.864289999999997,18.987070000000006,19.733719999999998,19.734820000000006,20.052049999999998,20.29403999999999
3827603971.736,0.37963399999999986,0.18712699999999985,0.285394,1.313,19.418460000000014,19.99815999999999,19.86434,18.988620000000008,19.73438,19.735080000000004,20.05128,20.293479999999985
3827603971.746,0.37865499999999985,0.18731499999999987,0.285394,1.313,19.41857000000001,19.998429999999992,19.864189999999997,18.988630000000008,19.734160000000003,19.734900000000007,20.051389999999998,20.293759999999985
3827603971.756,0.3782009999999999,0.18724999999999986,0.285118,1.313,19.418680000000013,19.998699999999992,19.86404,18.98864000000001,19.733940000000004,19.734720000000006,20.0515,20.29403999999999
3827603971.766,0.3782009999999999,0.18771399999999985,0.28473299999999996,1.313,19.419190000000008,19.99920999999999,19.86397,18.987580000000012,19.733030000000007,19.734510000000004,20.05207,20.294889999999988
3827603971.776,0.37696899999999994,0.18745999999999982,0.28473299999999996,1.313,19.41970000000001,19.999719999999993,19.863899999999994,18.986520000000013,19.73212000000001,19.7343,20.052640000000004,20.295739999999988
3827603971.786,0.3763019999999999,0.18749299999999983,0.284535,1.313,19.41936000000001,20.00016999999999,19.86329999999999,18.986730000000016,19.731540000000003,19.73507,20.052590000000006,20.296329999999983
3827603971.796,0.37574199999999996,0.18749299999999983,0.284082,1.313,19.41902000000001,20.00061999999999,19.862699999999993,18.986940000000015,19.730960000000007,19.73584,20.052540000000008,20.296919999999986
3827603971.806,0.37439199999999995,0.18749299999999983,0.284082,1.313,19.418960000000013,20.000229999999988,19.862949999999994,18.987110000000015,19.73196,19.735319999999998,20.05256000000001,20.296069999999983
3827603971.816,0.37376499999999996,0.18754699999999982,0.2837739999999999,1.313,19.418900000000015,19.99983999999999,19.863199999999996,18.987280000000016,19.732960000000006,19.734799999999996,20.052580000000013,20.295219999999983
3827603971.826,0.373886,0.18770199999999984,0.2833009999999999,1.313,19.41901000000001,19.999809999999986,19.863689999999995,18.988030000000016,19.733539999999998,19.734819999999992,20.052050000000015,20.29448999999998
3827603971.836,0.372982,0.18798399999999982,0.2834439999999999,1.313,19.41912000000001,19.999779999999987,19.864179999999998,18.988780000000016,19.734120000000004,19.73483999999999,20.051520000000018,20.293759999999978
3827603971.846,0.372319,0.18817699999999982,0.28307899999999986,1.313,19.419120000000007,19.999469999999988,19.864149999999995,18.988540000000018,19.734370000000006,19.734549999999995,20.05177000000002,20.293579999999977
