3828287720.613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3828287721.613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3828287722.613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3828287723.613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3828287724.613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3828287725.613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3828287726.613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3828287727.613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3828287728.613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3828287729.613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3828287730.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287731.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287732.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287733.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287734.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287735.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287736.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287737.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287738.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287739.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287740.589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287741.589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287742.589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287743.589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287744.589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287745.589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287746.589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287747.589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287748.589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287749.589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287750.606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287751.606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287752.606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287753.606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287754.606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287755.606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287756.606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287757.606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287758.606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287759.606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287760.603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287761.603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287762.603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287763.603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287764.603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287765.603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287766.603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287767.603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287768.603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287769.603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287770.633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3828287771.633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
