3828287646.229,8.621630000000003,10.643139999999999,2.411929999999999,3.182,20.3663,21.0745,21.389000000000003,20.0754,18.327400000000004,17.5277,12.578800000000001,16.454500000000003
3828287647.229,8.61346,10.641249999999998,2.418829999999999,3.182,20.364000000000004,21.0715,21.3851,20.0722,18.328,17.5288,12.5713,16.453400000000002
3828287648.229,8.6044,10.639869999999998,2.4352599999999986,3.182,20.365400000000005,21.066100000000002,21.380200000000002,20.0716,18.331899999999997,17.528800000000004,12.563400000000001,16.451800000000002
3828287649.229,8.607699999999998,10.643019999999998,2.441439999999999,3.182,20.3654,21.0636,21.3729,20.069900000000004,18.3334,17.535500000000003,12.556,16.4523
3828287650.229,8.586389999999998,10.649399999999998,2.4459399999999993,3.182,20.3641,21.066000000000003,21.3731,20.084100000000003,18.3386,17.541600000000003,12.5497,16.443199999999997
3828287651.229,8.630299999999998,10.650250000000002,2.4271399999999996,3.182,20.3697,21.0676,21.3724,20.083400000000005,18.329100000000004,17.546000000000003,12.5443,16.442700000000002
3828287652.229,8.584729999999999,10.63905,2.43457,3.182,20.3722,21.066000000000003,21.3655,20.086000000000002,18.3186,17.552000000000003,12.5391,16.4509
3828287653.229,8.5792,10.64289,2.4247699999999996,3.182,20.3745,21.069300000000002,21.358999999999998,20.078400000000002,18.308,17.5479,12.536900000000001,16.4555
3828287654.229,8.576519999999999,10.640550000000001,2.4252099999999994,3.182,20.376,21.068900000000003,21.3526,20.084500000000002,18.2976,17.5447,12.5333,16.4597
3828287655.229,8.57613,10.638850000000001,2.4395699999999994,3.182,20.3764,21.0718,21.3503,20.081500000000002,18.2833,17.5423,12.529800000000002,16.463
3828287710.557,8.58998,10.646130000000001,2.4272399999999994,3.182,20.3764,21.073100000000004,21.349400000000003,20.083999999999996,18.268500000000003,17.536800000000003,12.5266,16.4615
3828287711.557,8.582020000000002,10.6793,2.4214599999999993,3.182,20.3794,21.071800000000003,21.346,20.082,18.256000000000004,17.535,12.528700000000002,16.455000000000002
3828287712.557,8.594510000000001,10.681490000000002,2.4215999999999998,3.182,20.380000000000006,21.079200000000004,21.343600000000002,20.0857,18.2423,17.530900000000003,12.531400000000001,16.452
3828287713.557,8.599370000000002,10.68723,2.42215,3.182,20.382800000000003,21.086100000000002,21.3449,20.0874,18.229300000000002,17.5257,12.529300000000003,16.4498
3828287714.557,8.596600000000004,10.68603,2.4103499999999998,3.182,20.381500000000003,21.089100000000002,21.342800000000004,20.0798,18.215400000000002,17.5195,12.5237,16.450300000000002
3828287715.557,8.603300000000004,10.689560000000002,2.3971799999999996,3.182,20.365900000000003,21.0864,21.3422,20.078000000000003,18.2301,17.5184,12.5145,16.435200000000002
3828287716.557,8.608900000000006,10.694049999999999,2.3949899999999995,3.182,20.3583,21.0864,21.3431,20.067400000000003,18.2434,17.5142,12.5071,16.4131
3828287717.557,8.616230000000007,10.709560000000002,2.3790899999999997,3.182,20.355600000000003,21.0776,21.345000000000002,20.063500000000005,18.2571,17.5147,12.4987,16.390900000000002
3828287718.557,8.621260000000007,10.70063,2.3719699999999992,3.182,20.3474,21.069900000000004,21.345200000000002,20.046400000000002,18.2714,17.514300000000002,12.4899,16.365
3828287719.557,8.631800000000005,10.70074,2.3673599999999997,3.182,20.3459,21.064500000000002,21.3437,20.0483,18.2876,17.511400000000002,12.484100000000002,16.3442
3828287720.613,8.644780000000003,10.701290000000002,2.3691799999999996,3.182,20.3445,21.057600000000004,21.3414,20.042,18.3036,17.509999999999998,12.4785,16.3293
3828287721.613,8.628280000000004,10.69581,2.37524,3.182,20.3388,21.0508,21.341,20.040200000000002,18.317500000000003,17.506500000000003,12.469800000000001,16.3147
3828287722.613,8.628900000000003,10.692859999999998,2.3894699999999993,3.182,20.340700000000002,21.040599999999998,21.3426,20.027700000000003,18.329900000000002,17.505000000000003,12.465100000000001,16.302
3828287723.613,8.644370000000004,10.707540000000002,2.4074199999999997,3.182,20.3408,21.032700000000002,21.3403,20.023400000000002,18.3397,17.5016,12.459800000000001,16.2907
3828287724.613,8.600100000000003,10.7007,2.3740900000000003,3.182,20.343400000000003,21.025000000000006,21.341199999999997,20.014300000000002,18.3514,17.499200000000002,12.455800000000004,16.278600000000004
3828287725.613,8.598080000000003,10.71245,2.36472,3.182,20.354100000000003,21.023800000000005,21.339399999999998,20.0207,18.3494,17.4948,12.4526,16.278600000000004
3828287726.613,8.600850000000001,10.730869999999998,2.3702799999999997,3.182,20.361,21.024500000000003,21.338400000000004,20.029100000000003,18.3489,17.4924,12.4513,16.2801
3828287727.613,8.591300000000004,10.72935,2.3977399999999998,3.182,20.3627,21.0261,21.335900000000002,20.035400000000003,18.350700000000003,17.488100000000003,12.4482,16.2849
3828287728.613,8.591800000000005,10.72811,2.3822799999999997,3.182,20.3657,21.0273,21.3331,20.046500000000005,18.3523,17.484400000000004,12.443700000000003,16.2942
3828287729.613,8.593050000000003,10.731020000000001,2.37263,3.182,20.3701,21.0283,21.334300000000002,20.046400000000002,18.3534,17.4811,12.438200000000002,16.297900000000002
3828287730.588,8.589550000000004,10.734789999999998,2.3808800000000003,3.182,20.3709,21.030700000000003,21.3353,20.0458,18.3555,17.479599999999998,12.431500000000002,16.2981
3828287731.588,8.588730000000004,10.745959999999998,2.38534,3.182,20.377,21.034100000000002,21.3341,20.051799999999997,18.360300000000002,17.4808,12.429,16.302400000000002
3828287732.588,8.591280000000006,10.748,2.3912799999999996,3.182,20.3752,21.035400000000003,21.333599999999993,20.0628,18.362000000000002,17.477600000000002,12.425,16.305200000000003
