3828290295.980,8.295,10.575,2.260,3.182,20.350,20.826,20.807,19.670,18.042,17.455,13.080,16.517
3828290296.980,7.451,11.158,2.016,0.000,20.326,20.816,20.820,19.709,18.034,17.483,13.049,16.516
3828290297.980,8.856,11.028,1.918,0.000,20.365,20.843,20.837,19.665,18.022,17.432,13.080,16.498
3828290298.980,7.846,10.509,2.138,0.000,20.322,20.863,20.826,19.666,18.043,17.451,13.071,16.532
3828290299.980,8.570,11.002,1.797,0.000,20.310,20.873,20.836,19.712,18.007,17.443,13.099,16.568
3828290300.980,7.846,10.602,2.194,0.000,20.316,20.891,20.810,19.675,18.013,17.468,13.105,16.579
3828290301.980,8.615,10.522,1.636,0.000,20.293,20.909,20.806,19.641,18.027,17.430,13.103,16.567
3828290302.980,8.701,10.685,1.980,0.000,20.302,20.905,20.780,19.640,18.036,17.463,13.096,16.588
3828290303.980,9.480,12.252,0.749,0.000,20.287,20.905,20.792,19.653,18.047,17.490,13.057,16.595
3828290304.980,9.614,10.634,0.273,0.000,20.288,20.904,20.813,19.649,18.064,17.438,13.092,16.552
3828290336.183,8.522,8.868,1.672,3.182,20.282,20.872,20.805,19.670,18.001,17.435,13.078,16.534
3828290337.183,9.997,10.584,1.762,0.000,20.316,20.877,20.831,19.670,18.013,17.449,13.095,16.533
3828290338.183,9.592,9.441,1.490,0.000,20.323,20.902,20.829,19.620,17.987,17.419,13.089,16.537
3828290339.183,8.181,10.630,1.828,0.000,20.286,20.925,20.794,19.714,18.007,17.433,13.114,16.544
3828290340.183,12.979,10.567,2.031,0.000,20.311,20.906,20.801,19.699,18.004,17.468,13.107,16.522
3828290341.183,7.878,10.688,3.383,0.000,20.305,20.885,20.836,19.666,18.001,17.416,13.121,16.520
3828290342.183,8.972,10.106,0.000,0.000,20.267,20.939,20.811,19.705,18.010,17.431,13.096,16.543
3828290343.183,8.356,10.042,1.774,0.000,20.327,20.922,20.797,19.658,17.995,17.425,13.150,16.526
3828290344.183,9.042,11.057,1.484,0.000,20.303,20.910,20.798,19.646,17.996,17.456,13.128,16.531
3828290345.183,11.558,10.606,2.269,0.000,20.276,20.917,20.815,19.636,18.009,17.431,13.100,16.545
3828290346.182,8.985,10.973,2.076,3.182,20.221,20.855,20.843,19.705,18.147,17.429,13.082,16.449
3828290347.182,8.720,9.557,2.462,0.000,20.230,20.895,20.833,19.710,18.103,17.432,13.101,16.496
3828290348.182,7.830,11.677,1.073,0.000,20.245,20.865,20.811,19.684,18.114,17.472,13.112,16.491
3828290349.182,11.033,10.534,2.015,0.000,20.238,20.881,20.845,19.727,18.108,17.424,13.089,16.478
3828290350.182,7.904,10.664,2.324,0.000,20.234,20.880,20.832,19.683,18.109,17.459,13.110,16.509
3828290351.182,8.040,10.936,3.033,0.000,20.214,20.861,20.861,19.673,18.129,17.439,13.098,16.445
3828290352.182,7.641,10.972,1.824,0.000,20.202,20.898,20.875,19.714,18.081,17.442,13.135,16.489
3828290353.182,8.292,10.390,3.242,0.000,20.202,20.861,20.869,19.665,18.120,17.449,13.092,16.482
3828290354.182,5.195,10.424,1.780,0.000,20.192,20.880,20.861,19.693,18.085,17.435,13.100,16.494
3828290355.182,8.015,9.412,1.418,0.000,20.246,20.901,20.885,19.602,18.089,17.415,13.156,16.473
3828290356.210,9.832,11.096,1.796,3.182,20.244,20.885,20.830,19.699,18.008,17.437,13.138,16.540
3828290357.210,5.830,11.093,1.521,0.000,20.252,20.902,20.835,19.627,17.963,17.452,13.159,16.559
3828290358.210,7.710,10.263,3.807,0.000,20.241,20.884,20.799,19.654,17.977,17.450,13.168,16.516
3828290359.210,8.280,10.684,1.925,0.000,20.235,20.867,20.825,19.660,17.996,17.425,13.175,16.493
3828290360.210,9.208,10.779,2.210,0.000,20.256,20.867,20.838,19.625,18.006,17.397,13.155,16.528
